DateReceived,Product,SubProduct,Issue,SubIssue,ConsumerComplaint,CompanyPublicResponse,Company,State,ZipCode,SubmittedVia,DateSentCompany,CompanyResponseConsumer,TimelyResponseSts,ConsumerDisputedSts,ComplaintId
2015-09-21,Mortgage,FHA mortgage,"Application, originator, mortgage broker",,,,Nationstar Mortgage,GA,30122,Web,2015-09-21,In progress,Yes,,1572636
2015-09-21,Mortgage,FHA mortgage,Credit decision / Underwriting,,,Company chooses not to provide a public response,Wells Fargo,LA,708XX,Web,2015-09-21,Closed with explanation,Yes,,1572393
2015-09-21,Mortgage,FHA mortgage,"Loan modification,collection,foreclosure",,,,"Cornerstone Mortgage, Inc.",KS,662XX,Web,2015-09-21,Untimely response,No,,1573380
2015-09-21,Mortgage,FHA mortgage,"Loan modification,collection,foreclosure",,,,JPMorgan Chase,MI,49418,Web,2015-09-21,In progress,Yes,,1573259
2015-09-21,Mortgage,FHA mortgage,"Loan modification,collection,foreclosure",,,,M&T Bank,NC,28605,Web,2015-09-21,In progress,Yes,,1572566
2015-09-21,Mortgage,FHA mortgage,"Loan modification,collection,foreclosure",,,,Ocwen,CA,92231,Web,2015-09-21,Closed with explanation,Yes,,1572678
2015-09-21,Mortgage,FHA mortgage,"Loan modification,collection,foreclosure",,,,PHH Mortgage,AR,72401,Web,2015-09-22,Closed with explanation,Yes,,1573738
2015-09-21,Mortgage,FHA mortgage,"Loan modification,collection,foreclosure",,,,RBS Citizens,MD,211XX,Web,2015-09-21,In progress,Yes,,1573430
2015-09-21,Mortgage,FHA mortgage,"Loan servicing, payments, escrow account",,,,Bank of America,GA,30102,Web,2015-09-21,In progress,Yes,,1572573
2015-09-21,Mortgage,FHA mortgage,"Loan servicing, payments, escrow account",,,,Carrington Mortgage,CO,800XX,Web,2015-09-21,Closed with explanation,Yes,Yes,1572789
2015-09-21,Mortgage,FHA mortgage,"Loan servicing, payments, escrow account",,,,M&T Bank,FL,330XX,Web,2015-09-22,In progress,Yes,,1573392
2015-09-21,Mortgage,FHA mortgage,"Loan servicing, payments, escrow account",,,,Nationstar Mortgage,CA,934XX,Web,2015-09-21,Closed with explanation,Yes,,1572607
2015-09-21,Mortgage,FHA mortgage,"Loan servicing, payments, escrow account",,,,Nationstar Mortgage,NV,891XX,Web,2015-09-21,In progress,Yes,,1572544
2015-09-21,Mortgage,FHA mortgage,"Loan servicing, payments, escrow account",,,,Seterus,CA,90746,Web,2015-09-21,In progress,Yes,,1572623
2015-09-21,Mortgage,FHA mortgage,"Loan servicing, payments, escrow account",,,,Seterus,CA,91977,Web,2015-09-21,In progress,Yes,,1571863
2015-09-21,Mortgage,FHA mortgage,"Loan servicing, payments, escrow account",,,,Seterus,MD,212XX,Web,2015-09-21,In progress,Yes,,1573360
2015-09-21,Mortgage,FHA mortgage,"Loan servicing, payments, escrow account",,,,The McCue Mortgage Company,CT,6516,Web,2015-09-21,Closed with explanation,Yes,,1572775
2015-09-21,Mortgage,FHA mortgage,"Loan servicing, payments, escrow account",,,,Wells Fargo,GA,30013,Web,2015-09-22,In progress,Yes,,1573629
2015-09-21,Mortgage,FHA mortgage,"Loan servicing, payments, escrow account",,,Company chooses not to provide a public response,U.S. Bancorp,FL,349XX,Web,2015-09-21,Closed with explanation,Yes,,1573240
2015-09-21,Mortgage,Home equity loan or line of credit,Credit decision / Underwriting,,,,Bank of America,FL,32169,Referral,2015-09-24,In progress,Yes,,1573059
2015-09-21,Mortgage,Home equity loan or line of credit,"Loan modification,collection,foreclosure",,,,Citibank,CA,94590,Web,2015-09-22,Closed with non-monetary relief,Yes,,1572995
2015-09-21,Mortgage,Home equity loan or line of credit,"Loan modification,collection,foreclosure",,,,JPMorgan Chase,GA,30144,Web,2015-09-21,In progress,Yes,,1572433
2015-09-21,Mortgage,Home equity loan or line of credit,"Loan modification,collection,foreclosure",,,Company believes it acted appropriately as authorized by contract or law,Ditech Financial LLC,MA,1344,Web,2015-09-21,Closed with explanation,Yes,,1572822
2015-09-21,Mortgage,Other mortgage,"Application, originator, mortgage broker",,,,JPMorgan Chase,MD,21804,Postal mail,2015-09-24,In progress,Yes,,1573275
2015-09-21,Mortgage,Other mortgage,"Application, originator, mortgage broker",,,Company chooses not to provide a public response,Citibank,NY,100XX,Web,2015-09-24,Closed with non-monetary relief,Yes,,1573746
2015-09-21,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,Bank of America,NY,11109,Referral,2015-09-24,In progress,Yes,,1572858
2015-09-21,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,Bank of America,PA,17404,Referral,2015-09-23,In progress,Yes,,1572391
2015-09-21,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,CIT Bank National Association,CA,91040,Referral,2015-09-23,Closed,Yes,,1573238
2015-09-21,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,Citibank,VA,23220,Postal mail,2015-09-25,In progress,Yes,,1572600
2015-09-21,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,First Niagara Bank,PA,18062,Referral,2015-09-25,Closed with explanation,Yes,,1573347
2015-09-21,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,JPMorgan Chase,IA,50010,Referral,2015-09-24,In progress,Yes,,1572161
2015-09-21,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,Nationstar Mortgage,FL,32822,Referral,2015-09-24,Closed with explanation,Yes,,1572026
2015-09-21,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,PNC Bank,NJ,8833,Referral,2015-09-23,Closed,Yes,,1572831
2015-09-21,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,Company believes it acted appropriately as authorized by contract or law,"Shellpoint Partners, LLC",CA,95620,Web,2015-09-22,Closed with explanation,Yes,Yes,1573735
2015-09-21,Mortgage,Other mortgage,"Loan servicing, payments, escrow account",,,,Associated Bank,IL,60047,Referral,2015-09-24,Closed with explanation,Yes,,1573180
2015-09-21,Mortgage,Other mortgage,"Loan servicing, payments, escrow account",,,,Bank of America,NY,11422,Web,2015-09-21,In progress,Yes,,1573281
2015-09-21,Mortgage,Other mortgage,"Loan servicing, payments, escrow account",,,,Ocwen,LA,70128,Fax,2015-09-24,In progress,Yes,,1572002
2015-09-21,Mortgage,Other mortgage,"Loan servicing, payments, escrow account",,,,Ocwen,LA,70128,Fax,2015-09-24,In progress,Yes,,1572004
2015-09-21,Mortgage,Other mortgage,"Loan servicing, payments, escrow account",,,,Ocwen,LA,70128,Fax,2015-09-24,In progress,Yes,,1572005
2015-09-21,Mortgage,Other mortgage,"Loan servicing, payments, escrow account",,,,Selene Finance,WV,24991,Referral,2015-09-25,Closed with explanation,Yes,,1573330
2015-09-21,Mortgage,Other mortgage,"Loan servicing, payments, escrow account",,,,Wells Fargo,CT,6830,Referral,2015-09-23,In progress,Yes,,1571850
2015-09-21,Mortgage,Other mortgage,"Loan servicing, payments, escrow account",,,Company believes it acted appropriately as authorized by contract or law,"Shellpoint Partners, LLC",NJ,7079,Postal mail,2015-09-24,Closed with explanation,Yes,,1572373
2015-09-21,Mortgage,Other mortgage,"Loan servicing, payments, escrow account",,,Company chooses not to provide a public response,Round Point Mortgage,MI,48093,Referral,2015-09-24,Closed with explanation,Yes,,1572844
2015-09-21,Mortgage,Other mortgage,"Loan servicing, payments, escrow account",,,Company chooses not to provide a public response,SunTrust Bank,FL,33040,Postal mail,2015-09-23,Closed with non-monetary relief,Yes,,1572187
2015-09-21,Mortgage,Other mortgage,Other,,,,Wells Fargo,IL,60417,Postal mail,2015-09-24,In progress,Yes,,1573055
2015-09-21,Mortgage,Other mortgage,Settlement process and costs,,,,Ditech Financial LLC,LA,704XX,Web,2015-09-21,In progress,Yes,,1571972
2015-09-21,Mortgage,Reverse mortgage,"Application, originator, mortgage broker",,,,"Urban Financial of America, LLC",HI,96821,Web,2015-09-21,Closed with explanation,Yes,,1573287
2015-09-21,Mortgage,Reverse mortgage,"Loan modification,collection,foreclosure",,,,Nationstar Mortgage,MO,63017,Web,2015-09-21,Closed with explanation,Yes,,1571982
2015-09-21,Mortgage,Reverse mortgage,"Loan servicing, payments, escrow account",,,,Nationstar Mortgage,CA,95864,Referral,2015-09-24,Closed with explanation,Yes,,1572096
2015-09-21,Mortgage,Reverse mortgage,"Loan servicing, payments, escrow account",,,,Nationstar Mortgage,PA,17109,Phone,2015-09-22,Closed with explanation,Yes,,1572834
2015-09-21,Mortgage,Reverse mortgage,"Loan servicing, payments, escrow account",,,Company chooses not to provide a public response,Wells Fargo,MO,63040,Postal mail,2015-09-24,Closed with explanation,Yes,,1572428
2015-09-21,Mortgage,Reverse mortgage,Settlement process and costs,,,,American Advisors Group,AZ,85202,Web,2015-09-22,Closed with explanation,Yes,,1573767
2015-09-21,Mortgage,VA mortgage,"Loan modification,collection,foreclosure",,,,"Planet Home Lending, LLC",TX,770XX,Web,2015-09-21,Untimely response,No,,1572869
2015-09-21,Mortgage,VA mortgage,"Loan modification,collection,foreclosure",,,Company chooses not to provide a public response,Wells Fargo,NC,28801,Web,2015-09-22,Closed with explanation,Yes,,1573577
2015-09-21,Mortgage,VA mortgage,"Loan servicing, payments, escrow account",,,Company chooses not to provide a public response,Stearns Lending,WA,986XX,Web,2015-09-21,Closed with explanation,Yes,,1572955
2015-09-21,Prepaid card,General purpose card,Unauthorized transactions/trans. issues,,,,Blackhawk Network Holdings Inc.,,,Web,2015-09-24,In progress,Yes,,1573700
2015-09-21,Prepaid card,Government benefit payment card,Unauthorized transactions/trans. issues,,,,Comerica,TX,77396,Phone,2015-09-30,Closed with explanation,Yes,,1571848
2015-09-21,Prepaid card,Mobile wallet,Unauthorized transactions/trans. issues,,,Company believes it acted appropriately as authorized by contract or law,PayPal,TX,78207,Phone,2015-09-25,Closed with explanation,Yes,,1573181
2015-09-21,Prepaid card,Payroll card,"Managing, opening, or closing account",,,,Amex,OK,740XX,Web,2015-09-24,Closed with explanation,Yes,,1572227
2015-09-21,Student loan,Non-federal student loan,Can\'t repay my loan,,,,Navient,CA,927XX,Web,2015-09-21,In progress,Yes,,1571978
2015-09-21,Student loan,Non-federal student loan,Can\'t repay my loan,,,,Navient,PA,189XX,Web,2015-09-21,Closed with monetary relief,Yes,,1573220
2015-09-21,Student loan,Non-federal student loan,Dealing with my lender or servicer,,,,AES/PHEAA,WV,265XX,Web,2015-09-24,Closed with explanation,Yes,Yes,1575294
2015-09-21,Student loan,Non-federal student loan,Dealing with my lender or servicer,,,,Sallie Mae,NY,105XX,Web,2015-09-21,In progress,Yes,,1573315
2015-09-22,Bank account or service,(CD) Certificate of deposit,"Account opening, closing, or management",,,,BBVA Compass,AZ,85382,Web,2015-09-22,Closed with monetary relief,Yes,,1574636
2015-09-22,Bank account or service,Checking account,"Account opening, closing, or management",,,,Bank of America,CA,94549,Referral,2015-09-24,In progress,Yes,,1573783
2015-09-22,Bank account or service,Checking account,"Account opening, closing, or management",,,,Bank of America,MA,2720,Referral,2015-09-27,In progress,Yes,,1574790
2015-09-22,Bank account or service,Checking account,"Account opening, closing, or management",,,,Bank of America,MI,49769,Referral,2015-09-24,In progress,Yes,,1575650
2015-09-22,Bank account or service,Checking account,"Account opening, closing, or management",,,,JPMorgan Chase,NY,112XX,Web,2015-09-23,Closed with explanation,Yes,,1574898
2015-09-22,Bank account or service,Checking account,"Account opening, closing, or management",,,,Navy FCU,MD,20910,Postal mail,2015-09-24,In progress,Yes,,1573957
2015-09-22,Bank account or service,Checking account,"Account opening, closing, or management",,,,PNC Bank,OH,432XX,Web,2015-09-22,In progress,Yes,,1573900
2015-09-22,Bank account or service,Checking account,"Account opening, closing, or management",,,,SunTrust Bank,MO,63115,Referral,2015-09-23,In progress,Yes,,1574705
2015-09-22,Bank account or service,Checking account,"Account opening, closing, or management",,,Company chooses not to provide a public response,Bank of America,GA,30038,Referral,2015-09-24,Closed with explanation,Yes,,1573775
2015-09-22,Bank account or service,Checking account,"Account opening, closing, or management",,,Company chooses not to provide a public response,Regions,CO,80538,Referral,2015-09-24,Closed with non-monetary relief,Yes,,1573616
2015-09-22,Bank account or service,Checking account,"Account opening, closing, or management",,,Company chooses not to provide a public response,Santander Bank US,ME,046XX,Web,2015-09-22,Closed with explanation,Yes,,1574003
2015-09-22,Bank account or service,Checking account,"Account opening, closing, or management",,,Company chooses not to provide a public response,U.S. Bancorp,CA,919XX,Web,2015-09-22,Closed with explanation,Yes,,1573814
2015-09-22,Bank account or service,Checking account,"Account opening, closing, or management",,,Company chooses not to provide a public response,U.S. Bancorp,CA,95070,Web,2015-09-23,Closed,Yes,,1575289
2015-09-22,Bank account or service,Checking account,"Account opening, closing, or management",,,Company chooses not to provide a public response,U.S. Bancorp,CA,95070,Web,2015-09-23,Closed,Yes,,1577454
2015-09-22,Bank account or service,Checking account,"Account opening, closing, or management",,,Company chooses not to provide a public response,U.S. Bancorp,WA,98303,Phone,2015-09-23,Closed with explanation,Yes,,1574856
2015-09-22,Bank account or service,Checking account,"Account opening, closing, or management",,,Company chooses not to provide a public response,Wells Fargo,CA,93065,Web,2015-09-22,Closed with explanation,Yes,Yes,1573827
2015-09-22,Bank account or service,Checking account,Deposits and withdrawals,,,,Bank of America,MD,20855,Referral,2015-09-24,In progress,Yes,,1575691
2015-09-22,Bank account or service,Checking account,Deposits and withdrawals,,,,Bank of America,TX,752XX,Web,2015-09-22,In progress,Yes,,1574864
2015-09-22,Bank account or service,Checking account,Deposits and withdrawals,,,,Capital One,NY,11375,Web,2015-09-23,In progress,Yes,,1575591
2015-09-22,Bank account or service,Checking account,Deposits and withdrawals,,,,Fifth Third Bank,OH,45205,Referral,2015-09-23,In progress,Yes,,1577413
2015-09-22,Bank account or service,Checking account,Deposits and withdrawals,,,,HSBC,NY,11375,Web,2015-09-23,Closed with explanation,Yes,,1575592
2015-09-22,Bank account or service,Checking account,Deposits and withdrawals,,,,JPMorgan Chase,IL,60659,Referral,2015-09-24,Closed with explanation,Yes,,1575366
2015-09-22,Bank account or service,Checking account,Deposits and withdrawals,,,,JPMorgan Chase,NY,11375,Web,2015-09-23,Closed with explanation,Yes,,1575589
2015-09-22,Bank account or service,Checking account,Deposits and withdrawals,,,,TD Bank,NY,11714,Referral,2015-09-27,Closed with explanation,Yes,,1574744
2015-09-22,Bank account or service,Checking account,Deposits and withdrawals,,,,The Huntington National Bank,MI,49007,Phone,2015-09-23,In progress,Yes,,1573934
2015-09-22,Bank account or service,Checking account,Deposits and withdrawals,,,Company chooses not to provide a public response,Bank of America,FL,33161,Phone,2015-09-23,Closed with explanation,Yes,,1574594
2015-09-22,Bank account or service,Checking account,Deposits and withdrawals,,,Company chooses not to provide a public response,Bank of America,NY,11217,Referral,2015-09-23,Closed with monetary relief,Yes,,1573643
2015-09-22,Bank account or service,Checking account,Deposits and withdrawals,,,Company chooses not to provide a public response,Bank of America,NY,11375,Web,2015-09-23,Closed with explanation,Yes,,1575593
2015-09-22,Bank account or service,Checking account,Deposits and withdrawals,,,Company chooses not to provide a public response,Citibank,NY,11375,Web,2015-09-23,Closed with explanation,Yes,,1575590
2015-09-22,Bank account or service,Checking account,Deposits and withdrawals,,,Company chooses not to provide a public response,Regions,AL,35115,Web,2015-09-23,Closed with explanation,Yes,,1575244
2015-09-22,Bank account or service,Checking account,Deposits and withdrawals,,,Company chooses not to provide a public response,U.S. Bancorp,AZ,85015,Referral,2015-09-27,Closed with explanation,Yes,,1574731
2015-09-22,Bank account or service,Checking account,"Making/receiving payments, sending money",,,Company chooses not to provide a public response,BB&T Financial,NC,28027,Referral,2015-09-24,Closed with explanation,Yes,Yes,1573807
2015-09-22,Bank account or service,Checking account,Problems caused by my funds being low,,,,JPMorgan Chase,IL,606XX,Web,2015-09-22,Closed with explanation,Yes,Yes,1575089
2015-09-22,Bank account or service,Checking account,Problems caused by my funds being low,,,,JPMorgan Chase,NY,104XX,Web,2015-09-23,Closed with explanation,Yes,,1573659
2015-09-22,Bank account or service,Checking account,Problems caused by my funds being low,,,,JPMorgan Chase,TX,75232,Phone,2015-09-24,Closed with monetary relief,Yes,,1574105
2015-09-22,Bank account or service,Checking account,Problems caused by my funds being low,,,,JPMorgan Chase,TX,77064,Referral,2015-09-27,Closed with explanation,Yes,Yes,1574860
2015-09-22,Bank account or service,Checking account,Problems caused by my funds being low,,,,PNC Bank,MD,212XX,Web,2015-09-22,Closed with monetary relief,Yes,,1575368
2015-09-22,Bank account or service,Checking account,Problems caused by my funds being low,,,Company chooses not to provide a public response,BB&T Financial,NC,28027,Referral,2015-09-23,Closed with explanation,Yes,Yes,1573808
2015-09-22,Bank account or service,Checking account,Problems caused by my funds being low,,,Company chooses not to provide a public response,Wells Fargo,CA,92021,Referral,2015-09-24,Closed with explanation,Yes,,1573877
